province,type_of_dwelling,income,marital_status,age_group,sex,food_expenditure,clothing_expenditure,transportation_expenditure,personal_care_expenditure,recreation_expenditure,tobacco_alcohol_expenditure,miscellaneous_expenditure,total_consumption_expenditure,total_expenditure,weeks_worked
MB,apartment,39000,married,30-34,2,12500,2850,3750,880,6970,4660,560,52115,75223,52
MB,apartment,39000,other,55-59,2,5900,1450,2767,1000,3444,500,552,33561,49202,52
MB,apartment,6000,never_married,30-34,2,1320,1090,1000,360,1216,80,120,20392,20239,50
MB,apartment,70000,other,30-34,2,2750,1970,9620,960,2440,1680,790,32090,71850,52
MB,apartment,21000,never_married,<25,1,2190,570,3050,205,2730,2100,455,17828,23898,52
MB,apartment,36000,never_married,25-29,1,2760,730,2665,55,2170,2480,370,21086,27686,52
MB,apartment,60000,other,60-64,1,4320,269,11060,242,60,2710,30,25504,54715,52
MB,apartment,20000,never_married,25-29,1,2260,1300,3880,240,1540,200,260,19178,23174,32
MB,apartment,24000,never_married,30-34,1,1940,1842,8270,740,3790,2870,780,32287,48332,52
MB,apartment,24000,married,35-39,1,6600,1740,4780,450,1958,30,1550,32571,46611,29
MB,single_detached,60000,never_married,45-49,2,8000,2170,4020,1200,1858,3005,400,36405,57475,52
MB,apartment,25000,other,60-64,1,5500,452,334,360,560,240,48,15497,20349,52
MB,apartment,44000,never_married,35-39,2,4650,610,3305,1225,2200,190,833,25458,36753,52
MB,apartment,52000,never_married,55-59,2,3950,1450,2525,635,812,150,215,21278,54124,52
MB,apartment,66000,other,65-69,2,4500,2610,1420,785,1195,120,1760,23437,43053,26
MB,apartment,22000,never_married,<25,2,2430,760,2388,365,3090,300,240,20865,25265,52
MB,apartment,62000,never_married,55-59,1,4940,480,1490,140,5280,750,132,24155,38576,52
MB,single_detached,43000,married,55-59,2,6640,1381,16125,847,2336,650,108,45301,73043,26
MB,apartment,41000,other,65-69,1,7600,2775,7889,162,2477,450,100,33297,40803,52
MB,apartment,50000,other,60-64,1,8800,2912,9825,510,6220,80,240,45595,70475,52
MB,apartment,67000,never_married,30-34,1,12480,3250,4433,690,4750,1100,876,39789,55193,52
MB,apartment,56000,never_married,25-29,2,3800,3550,4879,2350,7440,300,600,39906,53436,52
MB,apartment,50000,never_married,55-59,2,3100,1250,3109,1100,260,300,576,26613,48229,52
MB,apartment,34000,married,25-29,1,8210,4980,3288,2120,6636,908,786,51536,64774,38
MB,single_detached,27000,married,30-34,1,8120,1674,8940,1535,2900,200,800,48771,71161,52
MB,semi_detached,24000,married,60-64,1,4000,3799,5150,4050,1868,3150,200,39828,50923,40
MB,single_detached,70000,married,55-59,1,10000,1301,80,1475,7619,9500,235,57176,89500,52
MB,single_detached,90000,other,45-49,2,2950,2995,5672,1765,3250,2750,610,32729,67324,52
MB,single_detached,75000,married,30-34,1,9000,3950,6200,1300,3749,3500,1210,49924,96389,52
MB,single_detached,38000,never_married,45-49,2,4750,2500,3130,2690,3039,800,1020,31678,40323,52
MB,single_detached,30000,married,25-29,2,5670,3330,14995,1850,4977,550,397,59142,87011,52
MB,single_detached,28000,married,55-59,2,7800,2657,11790,985,3726,620,434,44956,63187,52
00,single_detached,40000,married,25-29,2,5280,1440,9135,1383,9219,600,926,44838,63158,52
MB,single_detached,80000,married,40-44,1,12400,2050,5500,985,7392,1400,830,68612,96171,52
MB,apartment,40000,never_married,55-59,2,4500,1908,4950,750,200,2000,450,24636,36236,42
MB,apartment,46000,never_married,45-49,1,3320,1210,12950,294,2542,6184,280,38278,50638,52
MB,apartment,38000,other,60-64,2,9000,3360,5025,2796,4827,845,655,49895,54910,26
MB,apartment,32000,married,55-59,2,5740,2127,6090,1040,786,886,900,29748,52729,52
MB,apartment,54000,other,45-49,1,5930,2000,5152,940,2761,1700,1912,31800,49430,52
MB,apartment,17000,never_married,<25,2,1700,1810,1485,1295,2000,10365,135,30700,37188,26
MB,apartment,53000,never_married,40-44,1,820,150,10583,350,221,5600,406,25980,39860,48
MB,apartment,24000,never_married,35-39,1,1765,1430,1080,240,2277,2000,156,15687,20837,52
MB,row_house,52000,married,<25,2,6030,6190,7103,925,4554,140,1440,43607,80109,52
MB,row_house,43000,other,35-39,1,4500,1070,1050,1130,4349,2150,1644,32015,42608,16
MB,single_detached,41000,married,50-54,2,14100,2395,10975,780,1897,450,1150,65292,87210,52
MB,single_detached,75000,married,30-34,1,15140,2884,5660,1520,5692,950,415,85907,98438,52
MB,single_detached,60000,married,60-64,1,3200,190,13145,835,5890,520,405,39999,73488,52
MB,single_detached,28000,never_married,35-39,1,4100,2524,997,1220,1545,3130,200,29693,39938,52
MB,single_detached,39000,never_married,50-54,1,2350,1390,4285,250,1651,50,693,19732,37855,52
00,single_detached,38000,other,80-84,1,5160,181,4035,200,1200,0,120,31398,38755,28
MB,single_detached,49000,married,40-44,2,9050,1770,13005,632,5914,650,2210,60026,96256,52
MB,single_detached,42000,married,55-59,2,5000,1190,4350,1070,1095,0,664,39174,61177,52
MB,single_detached,74000,never_married,30-34,1,1150,620,9095,610,2943,1250,275,35533,58763,52
MB,single_detached,47000,married,40-44,1,9150,2388,5725,830,9069,300,1260,60176,93807,52
MB,single_detached,41000,married,55-59,1,4800,2575,4450,670,1550,720,624,33864,54381,52
MB,single_detached,16000,married,55-59,1,5025,3125,7110,1820,6702,500,155,63152,93687,52
MB,single_detached,41000,married,30-34,2,10000,2625,11540,1535,7075,1850,810,64229,87290,52
MB,single_detached,73000,married,50-54,1,2430,1075,2557,392,2250,360,561,28074,72750,52
MB,apartment,24000,never_married,25-29,2,5050,1130,1260,1160,610,200,370,20897,21250,24
MB,duplex,26000,never_married,25-29,2,7400,540,1605,435,30,0,45,20365,24422,52
MB,single_detached,32000,married,50-54,1,4500,751,6065,530,2568,20,350,29633,52774,52
MB,single_detached,27000,other,55-59,1,4000,200,195,230,1040,610,200,21820,27280,52
MB,single_detached,52000,other,50-54,2,6600,545,9605,770,1780,720,970,35220,51481,52
00,single_detached,50000,married,25-29,2,8400,2055,6627,828,5833,520,265,52675,58819,52
MB,single_detached,36000,married,25-29,2,7830,1615,7252,935,2650,200,144,47632,59791,52
MB,apartment,11000,never_married,50-54,2,1400,520,74,190,798,0,84,9870,9891,52
MB,single_detached,79000,married,60-64,1,5040,3420,7550,3055,4888,0,2253,45650,82445,52
MB,single_detached,47000,married,35-39,2,7940,3835,5220,1500,6555,500,620,54731,73415,52
00,semi_detached,46000,other,65-69,1,3650,1480,23650,575,3725,430,1460,51145,63813,25
MB,single_detached,72000,married,60-64,1,8500,3125,5345,240,2513,0,842,36697,66773,52
MB,semi_detached,72000,married,60-64,1,6400,932,6070,995,2478,1000,2000,29426,61276,52
MB,single_detached,62000,married,65-69,2,6170,1985,6500,310,1040,400,683,35250,64833,52
MB,apartment,31000,never_married,25-29,1,6300,850,50,710,2900,270,40,21980,29396,20
MB,single_detached,65000,married,45-49,1,12550,1520,6919,935,8042,900,1210,49022,72055,52
MB,single_detached,58000,other,55-59,1,4480,646,6865,174,540,1300,1914,29980,51388,52
MB,duplex,37000,married,40-44,2,11020,2645,25415,860,4583,0,961,57609,69025,52
MB,apartment,35000,married,45-49,2,5120,980,8545,660,601,350,1170,31351,43350,52
MB,single_detached,60000,married,55-59,2,3780,1150,4884,456,1731,600,1589,25080,68420,52
MB,single_detached,56000,married,50-54,1,4640,3720,5780,1435,2734,2400,1481,45736,78613,52
MB,single_detached,44000,married,60-64,1,4750,2030,10171,700,1151,50,1058,48137,71928,52
MB,row_house,82000,other,50-54,2,2430,451,12694,500,255,3480,57,25535,62968,52
MB,row_house,49000,other,45-49,2,3200,675,2828,602,982,0,864,23796,36331,52
MB,single_detached,42000,married,50-54,1,3200,1115,16811,580,7381,600,1313,52178,77255,52
MB,apartment,31000,married,30-34,1,8320,1344,4295,1050,5120,50,130,31360,43200,52
MB,row_house,19000,never_married,35-39,1,6500,665,4345,623,721,0,486,29009,42499,52
MB,row_house,9200,married,35-39,1,3600,400,8115,1362,989,7250,480,43354,46955,52
MB,row_house,27000,other,30-34,1,7060,1542,9590,195,1774,100,119,27995,43161,52
MB,row_house,9700,married,35-39,2,5960,1150,11499,301,1462,832,518,36016,43223,34
MB,semi_detached,13000,married,35-39,1,15040,1900,4645,355,3940,0,430,38883,51023,52
MB,semi_detached,33000,married,50-54,1,11090,3421,7574,430,5750,0,1832,59943,87822,52
MB,apartment,44000,never_married,50-54,1,2300,1485,939,289,1215,1894,124,23702,35532,52
00,apartment,13000,married,30-34,2,8780,3811,6495,1720,1203,5488,95,34364,41342,18
MB,single_detached,10000,married,40-44,1,4595,1804,7976,706,2582,960,480,32610,39788,26
MB,single_detached,23000,married,45-49,1,2150,4305,1410,1299,1821,60,148,22657,31231,48
MB,single_detached,36000,married,35-39,1,6500,2490,4379,894,1094,500,844,42305,56159,52
MB,single_detached,30000,married,50-54,1,9200,4540,7916,1690,6950,900,1060,46556,71592,52
MB,single_detached,45000,never_married,<25,1,4850,3400,3610,1030,3856,3840,260,42385,52877,52
MB,single_detached,47000,other,45-49,2,5900,2625,19739,670,5895,142,355,55935,60185,52
MB,single_detached,33000,married,60-64,2,3090,1626,5206,795,1262,930,860,27365,40200,52
MB,single_detached,51000,married,50-54,1,2600,2397,3042,485,1327,800,1061,26456,41031,52
MB,single_detached,50000,married,50-54,1,6800,2810,6024,855,4955,2000,1140,57477,87544,52
MB,single_detached,21000,other,25-29,2,2660,1370,3000,1210,400,3970,720,35680,45896,28
MB,single_detached,34000,other,50-54,2,3060,3700,8338,1810,1251,1932,240,32080,38208,52
MB,duplex,54000,married,40-44,1,13000,6410,7960,1880,3738,0,1660,82615,96089,52
MB,row_house,45000,other,60-64,2,10200,2170,12045,1325,1199,1680,365,53150,71605,52
MB,single_detached,42000,never_married,35-39,1,2775,745,3785,480,1290,490,535,19755,28681,52
MB,semi_detached,41000,never_married,25-29,1,6800,1280,3170,1190,923,600,578,33888,43256,52
MB,single_detached,42000,married,50-54,1,8080,3070,9646,4150,3938,6178,410,54387,76663,52
MB,apartment,56000,other,60-64,2,4240,4620,3239,964,1171,222,505,31966,50267,52
MB,single_detached,58000,married,50-54,2,4200,1000,11501,1160,805,1800,456,37483,68166,52
MB,single_detached,17000,married,35-39,2,6850,3390,3023,2180,5515,350,205,49183,70431,47
MB,single_detached,76000,other,50-54,2,7380,1950,3890,1885,2105,150,418,32886,63163,52
MB,single_detached,65000,never_married,40-44,2,3930,985,2720,600,935,140,770,37913,63173,52
MB,single_detached,40000,never_married,25-29,2,8400,4360,24246,1770,5301,1670,1870,81945,87336,16
00,single_detached,40000,married,35-39,2,6450,405,8605,195,1537,655,1000,49784,65098,52
MB,single_detached,30000,married,60-64,2,5000,1075,3770,970,2168,690,713,37344,58015,52
MB,single_detached,41000,never_married,35-39,2,6500,1840,3231,905,2782,640,65,33612,39273,52
MB,apartment,30000,never_married,25-29,2,7320,2600,984,1303,1316,719,471,29478,31414,28
MB,duplex,28000,married,30-34,1,5700,2125,10174,1485,821,1030,830,35506,52346,52
MB,single_detached,92000,married,60-64,1,4800,3090,11966,900,4340,1200,1680,37439,72899,52
MB,apartment,21000,other,30-34,2,1400,4100,846,2400,1471,0,200,19066,21293,52
MB,apartment,20000,married,40-44,2,5820,1160,7880,435,1660,3100,135,30708,39501,52
MB,apartment,51000,never_married,30-34,2,4400,2980,5370,920,2760,400,816,31821,45054,52
MB,apartment,18000,married,35-39,1,9312,2240,2410,437,301,0,167,24930,26804,52
MB,apartment,30000,never_married,35-39,1,6240,200,3263,480,768,1820,120,23943,29981,52
MB,row_house,38000,married,55-59,2,10000,4549,6548,810,7490,30,620,48608,84825,52
MB,single_detached,80000,married,40-44,1,10920,1550,6820,1550,7519,1760,830,67147,99742,52
MB,single_detached,20000,married,30-34,2,5760,1780,5770,590,2360,400,155,47745,68567,17
MB,single_detached,35000,married,35-39,2,3330,9831,3178,1530,3200,1276,569,43119,64804,18
MB,single_detached,15000,married,55-59,2,8400,1070,4905,845,2530,240,768,45492,66853,52
MB,single_detached,76000,married,55-59,1,6800,4130,4980,4500,8047,500,1110,51384,90104,52
MB,single_detached,32000,married,30-34,1,6570,3265,10760,1880,312,30,1813,46810,57720,52
MB,apartment,66000,never_married,55-59,2,2650,3300,3374,1965,2671,800,1235,29767,53647,52
MB,apartment,7200,married,40-44,1,7000,3800,3623,920,990,200,822,27069,28609,52
MB,apartment,28000,married,<25,1,4470,2836,3272,1450,4900,652,235,40102,44014,19
MB,apartment,64000,other,50-54,2,6700,2750,12863,2032,9393,4060,1327,66517,77284,52
MB,apartment,26000,never_married,40-44,1,9300,1156,18937,480,5130,2458,472,52908,79953,52
MB,single_detached,50000,never_married,35-39,1,2600,35,10275,200,683,1880,510,35894,45894,52
MB,single_detached,60000,married,55-59,1,2234,3200,3353,990,1803,270,905,40820,77267,52
MB,apartment,30000,married,50-54,1,5700,1160,9768,1094,1337,3690,997,38129,56771,52
MB,single_detached,33000,married,40-44,1,10900,3700,16795,2000,4890,400,830,65830,76491,48
MB,single_detached,52000,married,<25,1,11400,1500,6840,1180,3450,9120,2920,54978,67742,46
00,single_detached,53000,married,65-69,2,10248,3650,10173,2280,3202,0,1793,67411,95363,52
MB,row_house,46000,married,35-39,1,5400,3445,2400,1630,3170,0,420,30963,44871,52
MB,row_house,6400,married,<25,2,1360,2040,2325,602,2271,760,2675,19111,20447,22
MB,apartment,40000,other,50-54,1,3600,285,1040,195,969,2580,2000,22929,37463,52
MB,single_detached,18000,married,25-29,2,2220,1160,32928,672,1224,1030,2188,61896,69805,52
MB,single_detached,18000,married,50-54,2,4280,422,25565,246,1224,1440,929,53260,71229,52
MB,apartment,54000,never_married,25-29,1,1640,1025,2670,350,1105,920,743,21885,48478,52
MB,apartment,29000,other,55-59,1,4080,1200,8172,90,684,0,462,26081,35933,52
MB,apartment,17000,married,30-34,1,6100,2360,8420,1185,350,100,1778,30499,30063,17
MB,single_detached,60000,married,35-39,1,8640,1480,5249,1615,2880,550,470,45313,63265,52
MB,single_detached,43000,married,55-59,1,4020,2950,11487,1350,5332,1248,684,45302,62671,52
MB,single_detached,48000,married,35-39,2,6040,2225,15070,2490,3067,340,1630,61032,95339,52
MB,single_detached,62000,married,35-39,1,7800,2427,11113,1600,2918,1900,168,66274,98918,52
MB,single_detached,28000,other,60-64,1,7400,880,7970,660,2263,1300,300,38645,57061,30
MB,single_detached,45000,never_married,25-29,2,4100,328,3410,390,870,600,1506,27508,42649,52
MB,apartment,39000,other,70-74,1,4160,780,5355,444,708,0,35,27250,33771,52
MB,apartment,18000,never_married,25-29,2,1500,230,396,45,1797,0,545,9761,15515,32
MB,single_detached,18000,married,35-39,2,4720,750,1590,1300,1078,880,240,26445,42656,44
MB,single_detached,52000,married,50-54,1,8360,3600,9658,2525,1666,8700,1320,49081,73185,52
MB,apartment,14000,married,25-29,2,5500,2480,18000,2150,3950,560,580,53730,70732,16
MB,single_detached,4800,married,50-54,2,8000,2176,3597,630,5626,300,294,47122,49322,40
MB,single_detached,44000,never_married,55-59,2,5800,5200,3880,1950,2338,400,220,42027,51294,52
MB,apartment,85000,never_married,55-59,2,6160,1305,2679,2155,1310,150,1185,29266,60604,52
MB,single_detached,61000,married,50-54,2,10480,1549,9530,2210,7850,2400,126,47000,75010,52
MB,apartment,40000,married,30-34,2,6700,2250,9718,962,3248,800,555,44022,66580,52
MB,apartment,54000,never_married,35-39,2,3250,7500,5982,2010,1725,2860,284,47333,61254,52
MB,single_detached,51000,married,60-64,1,5100,2550,7276,650,2083,300,932,39170,74434,52
MB,single_detached,28000,married,30-34,1,7000,290,6213,350,1411,0,125,60807,79691,50
MB,single_detached,32000,married,60-64,2,6240,790,27480,1120,1710,650,750,57092,73460,32
MB,apartment,69000,never_married,50-54,2,6290,4750,1290,2570,2435,300,1130,41961,62421,52
MB,single_detached,16000,married,30-34,1,6000,980,4785,450,1258,5157,90,32167,36784,52
MB,single_detached,12000,never_married,50-54,1,2436,50,90,68,950,0,98,11126,11036,52
MB,apartment,25000,never_married,25-29,2,3975,930,915,1140,899,370,560,16394,22630,52
MB,apartment,30000,married,30-34,2,6650,2308,6146,1000,2379,0,210,32108,48042,52
MB,apartment,41000,married,35-39,1,12000,3842,8700,920,1629,1800,944,43156,61685,52
MB,single_detached,42000,married,30-34,2,5640,3001,17612,1790,988,0,1700,55892,86206,52
MB,apartment,57000,never_married,<25,2,7900,7900,6410,3420,1950,1500,842,49562,64822,52
MB,apartment,26000,married,<25,2,4840,1330,17320,540,1850,360,552,36014,41643,26
MB,apartment,12000,married,45-49,2,4860,2090,1398,600,2565,1425,1656,24954,27972,29
MB,single_detached,36000,married,40-44,1,6800,440,7554,757,2531,1050,345,32091,50978,52
MB,apartment,16000,other,40-44,2,3840,1996,410,240,838,720,82,11993,14456,52
MB,apartment,27000,never_married,40-44,2,800,1427,5092,410,1309,0,602,17039,22631,52
MB,apartment,18000,other,60-64,2,1560,1110,915,410,2021,600,422,15107,15867,52
MB,apartment,50000,never_married,50-54,1,3640,741,5444,281,939,1900,684,28217,39277,52
MB,single_detached,14000,married,50-54,2,4340,925,3246,466,2620,3690,424,30618,38321,52
MB,row_house,17000,married,50-54,2,6480,1230,4340,834,908,3980,295,28312,35430,52
MB,apartment,17000,never_married,30-34,1,5200,400,480,140,320,0,120,13692,15376,52
MB,single_detached,23000,married,<25,2,7400,2110,3070,2200,2258,1040,400,36950,57834,20
MB,single_detached,50000,other,50-54,1,7660,1500,17070,300,2385,900,255,61067,80827,52
MB,single_detached,41000,other,50-54,2,9900,1050,17430,1310,5610,180,770,51175,78594,52
MB,single_detached,56000,married,45-49,1,2850,3525,4060,1610,6362,7750,1220,61642,74712,52
MB,single_detached,28000,married,60-64,1,13100,7480,6400,3000,3055,500,1080,55394,71700,26
MB,single_detached,28000,never_married,35-39,1,3600,800,3340,580,1620,4600,620,28263,36963,52
MB,single_detached,30000,married,55-59,2,4500,720,23286,322,548,300,631,60203,67804,52
MB,other,29000,married,<25,1,2660,810,20224,1240,1950,0,200,42392,48751,52
MB,single_detached,32000,married,50-54,1,9930,1590,18152,2900,2092,140,567,53883,76621,52
MB,apartment,44000,other,<25,1,11600,2655,4917,2200,2975,4820,728,41924,54584,52
MB,single_detached,40000,married,60-64,1,8200,1645,10482,1160,3650,20,886,55621,83218,52
00,single_detached,18000,married,65-69,2,4080,754,5125,610,1200,0,255,31804,47988,52
MB,apartment,64000,other,70-74,1,7400,1100,7810,390,120,20,100,32341,65939,40
MB,other,45000,never_married,30-34,2,1850,950,1795,440,3336,735,60,17363,29163,52
MB,single_detached,55000,never_married,50-54,1,10000,500,1960,230,520,600,200,43590,64001,52
MB,single_detached,33000,married,35-39,2,10640,1380,15020,350,6530,5780,495,64746,99539,52
MB,single_detached,33000,married,25-29,2,9250,2275,7220,2005,9680,900,1002,74262,95955,52
MB,single_detached,32000,married,25-29,1,3500,1565,14365,840,5885,300,740,47300,59542,52
MB,single_detached,55000,married,55-59,1,7400,4140,10020,1020,4265,600,260,51290,63472,52
00,single_detached,17000,married,25-29,1,5730,2300,7330,710,2975,0,400,32089,52916,52
MB,single_detached,21000,other,45-49,1,6000,300,1113,320,864,4932,287,19098,20564,52
MB,apartment,21000,married,<25,1,2800,1160,11180,990,2863,200,65,38080,47449,18
MB,single_detached,29000,married,25-29,1,4980,580,11958,300,520,40,230,35258,45679,52
MB,single_detached,64000,never_married,25-29,1,3100,210,3440,285,610,200,533,32133,53393,52
MB,single_detached,25000,married,35-39,1,4035,879,7200,490,1436,520,1100,35547,39705,34
MB,apartment,16000,other,40-44,1,1500,220,4174,380,55,0,24,11584,17194,24
MB,row_house,36000,never_married,35-39,1,5600,1660,4920,367,4058,0,40,23789,31047,52
MB,single_detached,32000,married,50-54,1,11400,1521,8060,240,869,4472,649,48957,63473,52
